Wall time,Step,Value
1714316940.7147694,9594,0.039400000125169754
1714316953.6568673,9602,0.031099999323487282
1714316954.5666926,9608,0.03180000185966492
1714317005.595303,9672,0.04490000009536743
1714317005.7475436,9673,0.0406000018119812
1714317006.390553,9676,0.0357000008225441
1714317020.9890335,9693,0.03550000116229057
1714317034.9214907,9705,0.04399999976158142
1714317036.4405842,9713,0.04580000042915344
1714317055.2937334,9737,0.02449999935925007
1714317069.9747698,9754,0.02630000002682209
1714317070.1262517,9755,0.03709999844431877
1714317085.3269913,9773,0.039000000804662704
1714317117.3634477,9814,0.03189999982714653
1714317132.0081499,9825,0.03449999913573265
1714317134.8565323,9838,0.03020000085234642
1714317150.2610521,9851,0.051100000739097595
1714317166.603466,9868,0.039900001138448715
1714317183.3200696,9895,0.042500000447034836
1714317197.0764463,9905,0.03999999910593033
1714317200.5387697,9917,0.04479999840259552
1714317200.694735,9918,0.06300000101327896
1714317231.45456,9949,0.03009999915957451
1714317231.606016,9950,0.03460000082850456
1714317232.1561456,9951,0.044599998742341995
1714317245.874085,9961,0.05950000137090683
1714317248.4371262,9974,0.055399999022483826
1714317251.0571873,9980,0.031599998474121094
1714317263.6590497,9988,0.04340000078082085
1714317264.8946984,9994,0.07129999995231628
1714317330.3928647,10064,0.02630000002682209
1714317347.1000106,10091,0.029600000008940697
1714317376.7126777,10122,0.02410000003874302
1714317377.4707034,10127,0.12240000069141388
1714317380.718294,10139,0.029100000858306885
1714317427.3560848,10192,0.03280000016093254
1714317442.693103,10209,0.024000000208616257
1714317443.7570229,10216,0.02930000051856041
1714317489.3594737,10270,0.033399999141693115
1714317503.6089785,10281,0.029400000348687172
1714317554.3829567,10343,0.02410000003874302
1714317554.8385775,10346,0.031700000166893005
1714317554.9904635,10347,0.041999999433755875
1714317589.736819,10396,0.037300001829862595
1714317635.6447678,10446,0.039400000125169754
1714317636.5553956,10452,0.03350000083446503
1714317636.7068841,10453,0.04149999842047691
1714317638.0887861,10459,0.02070000022649765
1714317682.0045168,10502,0.04839999973773956
1714317686.0467622,10519,0.03350000083446503
1714317715.3962972,10552,0.03880000114440918
1714317729.024913,10562,0.03959999978542328
1714317730.8470664,10574,0.02969999983906746
1714317748.2937865,10597,0.05429999902844429
1714317763.1373484,10615,0.02070000022649765
1714317779.1494439,10634,0.053300000727176666
1714317793.6660976,10644,0.026200000196695328
1714317793.9695404,10646,0.0272000003606081
1714317843.1257083,10708,0.027699999511241913
1714317847.2509866,10718,0.04540000110864639
1714317860.1332781,10725,0.042899999767541885
1714317860.8934317,10730,0.026399999856948853
1714317875.1780515,10746,0.029200000688433647
1714317876.242554,10753,0.028699999675154686
1714317891.1421902,10766,0.02759999968111515
1714317892.4811127,10772,0.04190000146627426
1714317955.3645363,10843,0.031099999323487282
1714317991.202903,10898,0.03539999946951866
1714318003.5368526,10902,0.024800000712275505
1714318055.127535,10977,0.038100000470876694
1714318098.865703,11023,0.03180000185966492
1714318099.0174327,11024,0.023600000888109207
1714318099.7776606,11029,0.027799999341368675
1714318101.6943922,11037,0.03840000182390213
1714318117.28816,11055,0.029899999499320984
1714318149.1409652,11095,0.03999999910593033
1714318167.6934876,11119,0.03449999913573265
1714318180.3127885,11125,0.023800000548362732
1714318180.4635463,11126,0.024800000712275505
1714318182.9963248,11134,0.02810000069439411
1714318202.0031846,11160,0.03020000085234642
1714318215.489509,11171,0.03290000185370445
1714318247.986559,11209,0.03519999980926514
1714318248.5938752,11213,0.04270000010728836
1714318250.6920686,11219,0.041999999433755875
1714318263.4689834,11226,0.025599999353289604
1714318263.6207705,11227,0.033900000154972076
1714318265.797714,11239,0.023900000378489494
1714318280.726489,11257,0.034699998795986176
1714318313.3239257,11296,0.02669999934732914
1714318345.298626,11331,0.0340999998152256
1714318345.450851,11332,0.05570000037550926
1714318348.137463,11340,0.025499999523162842
1714318376.1540956,11365,0.029200000688433647
1714318395.6375303,11395,0.04610000178217888
1714318410.0489705,11405,0.03519999980926514
1714318410.8070705,11410,0.04470000043511391
1714318442.8805146,11444,0.0364999994635582
1714318443.6398406,11449,0.0502999983727932
1714318443.9430628,11451,0.0210999995470047
1714318458.2201378,11462,0.03539999946951866
1714318458.5234184,11464,0.0406000018119812
1714318507.4804573,11527,0.02979999966919422
1714318539.0435584,11571,0.02449999935925007
1714318541.4673738,11579,0.02329999953508377
1714318571.9133391,11612,0.05590000003576279
1714318635.8076458,11697,0.030500000342726707
1714318651.1554596,11714,0.0357000008225441
1714318667.575117,11737,0.0284000001847744
1714318681.6136372,11751,0.03849999979138374
1714318683.7832575,11757,0.03449999913573265
1714318696.911913,11766,0.027899999171495438
1714318712.599222,11787,0.03009999915957451
1714318730.8345904,11818,0.020500000566244125
1714318731.5698202,11820,0.03350000083446503
1714318743.9540327,11824,0.030799999833106995
1714318746.7304351,11837,0.02930000051856041
1714318760.6378858,11845,0.041200000792741776
1714318761.093795,11848,0.014299999922513962
1714318761.7029665,11852,0.04089999943971634
1714318775.9056597,11868,0.03999999910593033
1714318778.8519537,11877,0.021700000390410423
1714318791.4357646,11883,0.031099999323487282
1714318810.3078117,11920,0.01860000006854534
1714318838.2449298,11942,0.04039999842643738
1714318841.4525182,11956,0.037700001150369644
1714318857.1079319,11971,0.039799999445676804
1714318857.410952,11973,0.024700000882148743
1714318858.8468993,11978,0.029100000858306885
1714318888.2056038,12013,0.0406000018119812
1714318903.2688546,12028,0.021800000220537186
1714318922.9054294,12058,0.025800000876188278
1714318935.816074,12064,0.04170000180602074
1714318936.574494,12069,0.019999999552965164
1714318938.7334888,12077,0.02759999968111515
1714318987.5711052,12136,0.03739999979734421
1714319022.3742325,12176,0.04230000078678131
1714319023.7709928,12180,0.041600000113248825
1714319055.2767398,12211,0.023800000548362732
1714319072.8849592,12236,0.027899999171495438
1714319087.6620734,12247,0.02930000051856041
1714319102.7270567,12263,0.02889999933540821
1714319104.3091745,12272,0.026499999687075615
1714319135.6353319,12303,0.029100000858306885
1714319135.9385262,12305,0.032499998807907104
1714319136.5451438,12309,0.030400000512599945
1714319138.7950866,12317,0.03920000046491623
